date,Action,Adventure,Children,Comedy,Crime,Documentary,Drama,Fantasy,Noir,Horror,Musical,Mystery,Romance,SciFi,Thriller,War,Western
1994,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1994,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1965,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1994,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1993,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1993,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1993,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1993,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1993,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1993,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1993,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1992,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1982,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1993,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1993,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1962,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1995,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1992,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1991,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1990,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1995,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1989,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1937,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1991,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1940,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1996,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1970,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1996,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1960,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1968,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1994,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1996,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1948,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1943,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
